Location,Date,Round,player,opponent,player_rank,opponent_rank,player_hand,player_ht,player_nationality,player_age,opponent_hand,opponent_ht,opponent_nationality,opponent_age,win
los-cabos,01/01/2016,Round of 16,Zeballos H.,Benneteau J.,260.2992805755396,189.89989235737352,L,188.0,ARG,39.0,R,185.0,FRA,43.0,0
los-cabos,01/01/2016,Round of 16,Krajicek A.,Busta P.,525.4041237113402,245.7686746987952,L,188.0,USA,34.0,R,188.0,ESP,33.0,0
los-cabos,01/01/2016,Round of 32,Dolgopolov A.,Zeballos H.,185.0,260.2992805755396,R,180.0,UKR,36.0,L,188.0,ARG,39.0,0
los-cabos,01/01/2016,Round of 32,Chardy J.,Busta P.,192.85496183206104,245.7686746987952,R,188.0,FRA,37.0,R,188.0,ESP,33.0,0
los-cabos,01/01/2016,Round of 32,Rubin N.,Almagro N.,594.9349593495934,198.82961222091657,R,175.0,USA,28.0,R,183.0,ESP,39.0,0
los-cabos,01/01/2016,Round of 32,Verdasco F.,Granollers M.,171.3889502762431,223.9430051813472,L,185.0,ESP,41.0,R,191.0,ESP,38.0,0
los-cabos,01/01/2016,Round of 32,Donaldson J.,Benneteau J.,399.2297872340425,189.89989235737352,R,188.0,USA,28.0,R,185.0,FRA,43.0,0
los-cabos,01/01/2016,Round of 32,Gomez L.,Garcia-Lopez G.,1035.639705882353,199.2625437572929,L,178.0,MEX,29.0,R,185.0,ESP,41.0,0
los-cabos,01/01/2016,Round of 32,Weintraub A.,Giraldo S.,438.1197411003236,233.7079136690648,R,188.0,ISR,38.0,R,188.0,COL,37.0,0
los-cabos,01/01/2016,Round of 32,Smyczek T.,Kamke T.,377.1347962382445,273.5851063829787,R,175.0,USA,37.0,R,178.0,GER,38.0,0
los-cabos,01/01/2016,Round of 32,Hank T.,Krajicek A.,963.135294117647,525.4041237113402,U,188.0,MEX,33.0,L,188.0,USA,34.0,0
los-cabos,01/01/2016,Round of 32,Monteiro T.,Lajovic D.,484.21556886227546,422.55263157894734,L,183.0,BRA,30.0,R,183.0,SRB,34.0,0
los-cabos,01/01/2016,Round of 32,Stakhovsky S.,Opelka R.,220.5989375830013,915.9408602150538,R,193.0,UKR,38.0,R,211.0,USA,27.0,0
los-cabos,01/01/2016,Round of 32,Mannarino A.,Zverev M.,267.93915756630264,322.8963254593176,L,180.0,FRA,36.0,L,191.0,GER,37.0,0
los-cabos,01/01/2016,2nd Round Qualifying,Falla A.,Donaldson J.,288.5053003533569,399.2297872340425,L,185.0,COL,41.0,R,188.0,USA,28.0,0
los-cabos,01/01/2016,2nd Round Qualifying,Sarkissian A.,Zverev M.,651.2132867132867,322.8963254593176,R,191.0,USA,34.0,L,191.0,GER,37.0,0
los-cabos,01/01/2016,2nd Round Qualifying,Sanchez M.,Rubin N.,937.2277227722772,594.9349593495934,R,183.0,MEX,33.0,R,175.0,USA,28.0,0
los-cabos,01/01/2016,2nd Round Qualifying,Londero J.,Weintraub A.,456.6618075801749,438.1197411003236,R,180.0,ARG,31.0,R,188.0,ISR,38.0,0
los-cabos,01/01/2016,1st Round Qualifying,Lindstedt R.,Donaldson J.,793.2939001848429,399.2297872340425,R,193.0,SWE,47.0,R,188.0,USA,28.0,0
los-cabos,01/01/2016,1st Round Qualifying,Pavic M.,Zverev M.,803.164265129683,322.8963254593176,L,193.0,CRO,31.0,L,191.0,GER,37.0,0
los-cabos,01/01/2016,1st Round Qualifying,Carter A.,Falla A.,1136.291095890411,288.5053003533569,U,170.0,USA,34.0,L,185.0,COL,41.0,0
los-cabos,01/01/2016,1st Round Qualifying,Utermann C.,Londero J.,1508.8947368421052,456.6618075801749,R,191.0,MEX,29.0,R,180.0,ARG,31.0,0
cincinnati,01/01/2016,The Final,Murray A.,Cilic M.,84.75141242937853,207.7559171597633,R,191.0,GBR,37.0,R,198.0,CRO,36.0,0
cincinnati,01/01/2016,Semifinals,Raonic M.,Murray A.,319.0986460348162,84.75141242937853,R,196.0,CAN,34.0,R,191.0,GBR,37.0,0
cincinnati,01/01/2016,Semifinals,Dimitrov G.,Cilic M.,194.00207468879668,207.7559171597633,R,191.0,BUL,33.0,R,198.0,CRO,36.0,0
cincinnati,01/01/2016,Quarterfinals,Tomic B.,Murray A.,209.8707627118644,84.75141242937853,R,196.0,AUS,32.0,R,191.0,GBR,37.0,0
cincinnati,01/01/2016,Quarterfinals,Thiem D.,Raonic M.,314.8264705882353,319.0986460348162,R,185.0,AUT,31.0,R,196.0,CAN,34.0,0
cincinnati,01/01/2016,Quarterfinals,Coric B.,Cilic M.,403.8609022556391,207.7559171597633,R,185.0,CRO,28.0,R,198.0,CRO,36.0,0
cincinnati,01/01/2016,Quarterfinals,Johnson S.,Dimitrov G.,553.3353783231083,194.00207468879668,R,188.0,USA,35.0,R,191.0,BUL,33.0,0
cincinnati,01/01/2016,Round of 16,Anderson K.,Murray A.,261.9723837209302,84.75141242937853,R,203.0,RSA,38.0,R,191.0,GBR,37.0,0
cincinnati,01/01/2016,Round of 16,Wawrinka S.,Dimitrov G.,132.31506849315068,194.00207468879668,R,183.0,SUI,39.0,R,191.0,BUL,33.0,0
cincinnati,01/01/2016,Round of 16,Nadal R.,Coric B.,62.32129514321295,403.8609022556391,L,185.0,ESP,38.0,R,185.0,CRO,28.0,0
cincinnati,01/01/2016,Round of 16,Sugita Y.,Raonic M.,364.1418918918919,319.0986460348162,R,175.0,JPN,36.0,R,196.0,CAN,34.0,0
cincinnati,01/01/2016,Round of 16,Nishikori K.,Tomic B.,173.07433628318583,209.8707627118644,R,178.0,JPN,35.0,R,196.0,AUS,32.0,0
cincinnati,01/01/2016,Round of 16,Berdych T.,Cilic M.,104.22738693467336,207.7559171597633,R,196.0,CZE,39.0,R,198.0,CRO,36.0,0
cincinnati,01/01/2016,Round of 16,Tsonga J.,Johnson S.,153.36737235367372,553.3353783231083,R,188.0,FRA,39.0,R,188.0,USA,35.0,0
cincinnati,01/01/2016,Round of 16,Monfils G.,Thiem D.,107.9327731092437,314.8264705882353,R,193.0,FRA,38.0,R,185.0,AUT,31.0,0
cincinnati,01/01/2016,Round of 32,Monaco J.,Murray A.,141.893536121673,84.75141242937853,R,185.0,ARG,40.0,R,191.0,GBR,37.0,0
cincinnati,01/01/2016,Round of 32,Donaldson J.,Wawrinka S.,399.2297872340425,132.31506849315068,R,188.0,USA,28.0,R,183.0,SUI,39.0,0
cincinnati,01/01/2016,Round of 32,Cuevas P.,Nadal R.,270.06461538461537,62.32129514321295,R,180.0,URU,38.0,L,185.0,ESP,38.0,0
cincinnati,01/01/2016,Round of 32,Isner J.,Raonic M.,191.4717607973422,319.0986460348162,R,208.0,USA,39.0,R,196.0,CAN,34.0,0
cincinnati,01/01/2016,Round of 32,Youzhny M.,Nishikori K.,117.95169578622816,173.07433628318583,R,183.0,RUS,42.0,R,178.0,JPN,35.0,0
cincinnati,01/01/2016,Round of 32,Granollers M.,Berdych T.,223.9430051813472,104.22738693467336,R,191.0,ESP,38.0,R,196.0,CZE,39.0,0
cincinnati,01/01/2016,Round of 32,Opelka R.,Tsonga J.,915.9408602150538,153.36737235367372,R,211.0,USA,27.0,R,188.0,FRA,39.0,0
cincinnati,01/01/2016,Round of 32,Millman J.,Thiem D.,447.4524271844661,314.8264705882353,R,183.0,AUS,35.0,R,185.0,AUT,31.0,0
cincinnati,01/01/2016,Round of 32,Baghdatis M.,Monfils G.,230.0814639905549,107.9327731092437,R,178.0,CYP,39.0,R,193.0,FRA,38.0,0
cincinnati,01/01/2016,Round of 32,Goffin D.,Tomic B.,177.28893905191873,209.8707627118644,R,180.0,BEL,34.0,R,196.0,AUS,32.0,0
cincinnati,01/01/2016,Round of 32,Verdasco F.,Cilic M.,171.3889502762431,207.7559171597633,L,185.0,ESP,41.0,R,198.0,CRO,36.0,0
cincinnati,01/01/2016,Round of 32,Gasquet R.,Anderson K.,88.65753424657534,261.9723837209302,R,185.0,FRA,38.0,R,203.0,RSA,38.0,0
cincinnati,01/01/2016,Round of 32,Kyrgios N.,Coric B.,247.3931297709924,403.8609022556391,R,193.0,AUS,29.0,R,185.0,CRO,28.0,0
cincinnati,01/01/2016,Round of 32,Lopez F.,Dimitrov G.,163.85646836638338,194.00207468879668,L,185.0,ESP,43.0,R,191.0,BUL,33.0,0
cincinnati,01/01/2016,Round of 32,Benneteau J.,Johnson S.,189.89989235737352,553.3353783231083,R,185.0,FRA,43.0,R,188.0,USA,35.0,0
cincinnati,01/01/2016,Round of 32,Mahut N.,Sugita Y.,189.9094827586207,364.1418918918919,R,191.0,FRA,42.0,R,175.0,JPN,36.0,0
cincinnati,01/01/2016,Round of 64,Busta P.,Monfils G.,245.7686746987952,107.9327731092437,R,188.0,ESP,33.0,R,193.0,FRA,38.0,0
cincinnati,01/01/2016,Round of 64,Ferrer D.,Benneteau J.,67.39431818181818,189.89989235737352,R,175.0,ESP,42.0,R,185.0,FRA,43.0,0
cincinnati,01/01/2016,Round of 64,Basilashvili N.,Goffin D.,417.3661327231121,177.28893905191873,R,185.0,GEO,32.0,R,180.0,BEL,34.0,0
cincinnati,01/01/2016,Round of 64,Troicki V.,Cilic M.,221.22752808988764,207.7559171597633,R,193.0,SRB,38.0,R,198.0,CRO,36.0,0
cincinnati,01/01/2016,Round of 64,Mannarino A.,Gasquet R.,267.93915756630264,88.65753424657534,L,180.0,FRA,36.0,R,185.0,FRA,38.0,0
cincinnati,01/01/2016,Round of 64,Pouille L.,Kyrgios N.,323.8456140350877,247.3931297709924,R,185.0,FRA,30.0,R,193.0,AUS,29.0,0
cincinnati,01/01/2016,Round of 64,Agut R.,Mahut N.,348.7863777089783,189.9094827586207,R,183.0,ESP,36.0,R,191.0,FRA,42.0,0
cincinnati,01/01/2016,Round of 64,Zverev M.,Lopez F.,322.8963254593176,163.85646836638338,L,191.0,GER,37.0,L,185.0,ESP,43.0,0
cincinnati,01/01/2016,Round of 64,Dolgopolov A.,Anderson K.,185.0,261.9723837209302,R,180.0,UKR,36.0,R,203.0,RSA,38.0,0
cincinnati,01/01/2016,Round of 64,Pospisil V.,Baghdatis M.,413.24177949709866,230.0814639905549,R,193.0,CAN,34.0,R,178.0,CYP,39.0,0
cincinnati,01/01/2016,Round of 64,Paire B.,Coric B.,211.52905811623248,403.8609022556391,R,196.0,FRA,35.0,R,185.0,CRO,28.0,0
cincinnati,01/01/2016,Round of 64,Querrey S.,Cuevas P.,203.1448170731708,270.06461538461537,R,198.0,USA,37.0,R,180.0,URU,38.0,0
cincinnati,01/01/2016,Round of 64,Simon G.,Dimitrov G.,137.57085561497323,194.00207468879668,R,183.0,FRA,40.0,R,191.0,BUL,33.0,0
cincinnati,01/01/2016,Round of 64,Almagro N.,Donaldson J.,198.82961222091657,399.2297872340425,R,183.0,ESP,39.0,R,188.0,USA,28.0,0
cincinnati,01/01/2016,Round of 64,Vesely J.,Granollers M.,304.1505681818182,223.9430051813472,L,198.0,CZE,31.0,R,191.0,ESP,38.0,0
cincinnati,01/01/2016,Round of 64,Fognini F.,Isner J.,180.77089337175792,191.4717607973422,R,178.0,ITA,37.0,R,208.0,USA,39.0,0
cincinnati,01/01/2016,Round of 64,Delbonis F.,Johnson S.,314.9251968503937,553.3353783231083,L,191.0,ARG,34.0,R,188.0,USA,35.0,0
cincinnati,01/01/2016,Round of 64,Jaziri M.,Millman J.,423.5909694555113,447.4524271844661,R,185.0,TUN,40.0,R,183.0,AUS,35.0,0
cincinnati,01/01/2016,Round of 64,Karlovic I.,Monaco J.,205.478515625,141.893536121673,R,211.0,CRO,45.0,R,185.0,ARG,40.0,0
cincinnati,01/01/2016,Round of 64,Chardy J.,Opelka R.,192.85496183206104,915.9408602150538,R,188.0,FRA,37.0,R,211.0,USA,27.0,0
cincinnati,01/01/2016,Round of 64,Zverev A.,Sugita Y.,347.15983606557376,364.1418918918919,R,198.0,GER,27.0,R,175.0,JPN,36.0,0
cincinnati,01/01/2016,Round of 64,Sousa J.,Tomic B.,291.1476377952756,209.8707627118644,R,185.0,POR,35.0,R,196.0,AUS,32.0,0
cincinnati,01/01/2016,Round of 64,Ramos-Vinolas A.,Verdasco F.,407.3430321592649,171.3889502762431,L,188.0,ESP,36.0,L,185.0,ESP,41.0,0
cincinnati,01/01/2016,Round of 64,Fritz T.,Youzhny M.,522.7215909090909,117.95169578622816,R,193.0,USA,27.0,R,183.0,RUS,42.0,0
cincinnati,01/01/2016,2nd Round Qualifying,Monteiro T.,Vesely J.,484.21556886227546,304.1505681818182,L,183.0,BRA,30.0,L,198.0,CZE,31.0,0
cincinnati,01/01/2016,2nd Round Qualifying,Baker B.,Youzhny M.,462.5838041431262,117.95169578622816,R,191.0,USA,39.0,R,183.0,RUS,42.0,0
cincinnati,01/01/2016,2nd Round Qualifying,Kozlov S.,Jaziri M.,625.8438818565401,423.5909694555113,R,183.0,USA,26.0,R,185.0,TUN,40.0,0
cincinnati,01/01/2016,2nd Round Qualifying,Elias G.,Basilashvili N.,415.0800711743772,417.3661327231121,R,183.0,POR,34.0,R,185.0,GEO,32.0,0
cincinnati,01/01/2016,2nd Round Qualifying,Mannarino A.,Zverev M.,267.93915756630264,322.8963254593176,L,180.0,FRA,36.0,L,191.0,GER,37.0,0
cincinnati,01/01/2016,2nd Round Qualifying,Rosol L.,Millman J.,370.0013793103448,447.4524271844661,R,196.0,CZE,39.0,R,183.0,AUS,35.0,0
cincinnati,01/01/2016,2nd Round Qualifying,Edmund K.,Sugita Y.,313.89772727272725,364.1418918918919,R,188.0,GBR,29.0,R,175.0,JPN,36.0,0
cincinnati,01/01/2016,1st Round Qualifying,Smyczek T.,Vesely J.,377.1347962382445,304.1505681818182,R,175.0,USA,37.0,L,198.0,CZE,31.0,0
cincinnati,01/01/2016,1st Round Qualifying,Pella G.,Sugita Y.,370.2797074954296,364.1418918918919,L,185.0,ARG,34.0,R,175.0,JPN,36.0,0
cincinnati,01/01/2016,1st Round Qualifying,Berankis R.,Youzhny M.,352.1622103386809,117.95169578622816,R,175.0,LTU,34.0,R,183.0,RUS,42.0,0
cincinnati,01/01/2016,1st Round Qualifying,Robert S.,Rosol L.,265.46666666666664,370.0013793103448,R,185.0,FRA,44.0,R,196.0,CZE,39.0,0
cincinnati,01/01/2016,1st Round Qualifying,Donskoy E.,Jaziri M.,278.09716599190284,423.5909694555113,R,185.0,RUS,34.0,R,185.0,TUN,40.0,0
cincinnati,01/01/2016,1st Round Qualifying,Saville L.,Elias G.,598.4694444444444,415.0800711743772,R,188.0,AUS,30.0,R,183.0,POR,34.0,0
cincinnati,01/01/2016,1st Round Qualifying,Marchenko I.,Zverev M.,221.70840787119857,322.8963254593176,R,185.0,UKR,37.0,L,191.0,GER,37.0,0
cincinnati,01/01/2016,1st Round Qualifying,Lu Y.,Edmund K.,131.63222632226322,313.89772727272725,R,180.0,TPE,41.0,R,188.0,GBR,29.0,0
cincinnati,01/01/2016,1st Round Qualifying,Halys Q.,Mannarino A.,531.6733067729084,267.93915756630264,R,191.0,FRA,28.0,L,180.0,FRA,36.0,0
cincinnati,01/01/2016,1st Round Qualifying,Schwartzman D.,Baker B.,269.9688311688312,462.5838041431262,R,170.0,ARG,32.0,R,191.0,USA,39.0,0
cincinnati,01/01/2016,1st Round Qualifying,Mathieu P.,Basilashvili N.,170.42372881355934,417.3661327231121,R,185.0,FRA,42.0,R,185.0,GEO,32.0,0
cincinnati,01/01/2016,1st Round Qualifying,Harrison R.,Millman J.,281.28601252609604,447.4524271844661,R,185.0,USA,32.0,R,183.0,AUS,35.0,0
cincinnati,01/01/2016,1st Round Qualifying,Dzumhur D.,Kozlov S.,408.5658914728682,625.8438818565401,R,175.0,BIH,32.0,R,183.0,USA,26.0,0
cincinnati,01/01/2016,1st Round Qualifying,Dodig I.,Monteiro T.,350.4793152639087,484.21556886227546,R,183.0,CRO,39.0,L,183.0,BRA,30.0,0
winston-salem,01/01/2016,The Final,Agut R.,Busta P.,348.7863777089783,245.7686746987952,R,183.0,ESP,36.0,R,188.0,ESP,33.0,0
winston-salem,01/01/2016,Semifinals,Troicki V.,Agut R.,221.22752808988764,348.7863777089783,R,193.0,SRB,38.0,R,183.0,ESP,36.0,0
winston-salem,01/01/2016,Semifinals,Millman J.,Busta P.,447.4524271844661,245.7686746987952,R,183.0,AUS,35.0,R,188.0,ESP,33.0,0
winston-salem,01/01/2016,Quarterfinals,Gasquet R.,Millman J.,88.65753424657534,447.4524271844661,R,185.0,FRA,38.0,R,183.0,AUS,35.0,0
winston-salem,01/01/2016,Quarterfinals,Lu Y.,Agut R.,131.63222632226322,348.7863777089783,R,180.0,TPE,41.0,R,183.0,ESP,36.0,0
winston-salem,01/01/2016,Quarterfinals,Verdasco F.,Troicki V.,171.3889502762431,221.22752808988764,L,185.0,ESP,41.0,R,193.0,SRB,38.0,0
winston-salem,01/01/2016,Quarterfinals,Kuznetsov A.,Busta P.,217.70337078651684,245.7686746987952,R,185.0,RUS,33.0,R,188.0,ESP,33.0,0
winston-salem,01/01/2016,Round of 16,Robert S.,Gasquet R.,265.46666666666664,88.65753424657534,R,185.0,FRA,44.0,R,185.0,FRA,38.0,0
winston-salem,01/01/2016,Round of 16,Baghdatis M.,Agut R.,230.0814639905549,348.7863777089783,R,178.0,CYP,39.0,R,183.0,ESP,36.0,0
winston-salem,01/01/2016,Round of 16,Cuevas P.,Busta P.,270.06461538461537,245.7686746987952,R,180.0,URU,38.0,R,188.0,ESP,33.0,0
winston-salem,01/01/2016,Round of 16,Johnson S.,Verdasco F.,553.3353783231083,171.3889502762431,R,188.0,USA,35.0,L,185.0,ESP,41.0,0
winston-salem,01/01/2016,Round of 16,Querrey S.,Troicki V.,203.1448170731708,221.22752808988764,R,198.0,USA,37.0,R,193.0,SRB,38.0,0
winston-salem,01/01/2016,Round of 16,Vesely J.,Kuznetsov A.,304.1505681818182,217.70337078651684,L,198.0,CZE,31.0,R,185.0,RUS,33.0,0
winston-salem,01/01/2016,Round of 16,Schwartzman D.,Lu Y.,269.9688311688312,131.63222632226322,R,170.0,ARG,32.0,R,180.0,TPE,41.0,0
winston-salem,01/01/2016,Round of 16,Fratangelo B.,Millman J.,550.0738636363636,447.4524271844661,R,183.0,USA,31.0,R,183.0,AUS,35.0,0
winston-salem,01/01/2016,Round of 32,Evans D.,Gasquet R.,455.78236397748594,88.65753424657534,R,175.0,GBR,34.0,R,185.0,FRA,38.0,0
winston-salem,01/01/2016,Round of 32,Bedene A.,Agut R.,330.8248337028825,348.7863777089783,R,183.0,GBR,35.0,R,183.0,ESP,36.0,0
winston-salem,01/01/2016,Round of 32,Jaziri M.,Cuevas P.,423.5909694555113,270.06461538461537,R,185.0,TUN,40.0,R,180.0,URU,38.0,0
winston-salem,01/01/2016,Round of 32,Rosol L.,Johnson S.,370.0013793103448,553.3353783231083,R,196.0,CZE,39.0,R,188.0,USA,35.0,0
winston-salem,01/01/2016,Round of 32,Anderson K.,Vesely J.,261.9723837209302,304.1505681818182,R,203.0,RSA,38.0,L,198.0,CZE,31.0,0
winston-salem,01/01/2016,Round of 32,Garcia-Lopez G.,Querrey S.,199.2625437572929,203.1448170731708,R,185.0,ESP,41.0,R,198.0,USA,37.0,0
winston-salem,01/01/2016,Round of 32,Simon G.,Schwartzman D.,137.57085561497323,269.9688311688312,R,183.0,FRA,40.0,R,170.0,ARG,32.0,0
winston-salem,01/01/2016,Round of 32,Ramos-Vinolas A.,Millman J.,407.3430321592649,447.4524271844661,L,188.0,ESP,36.0,R,183.0,AUS,35.0,0
winston-salem,01/01/2016,Round of 32,Edmund K.,Troicki V.,313.89772727272725,221.22752808988764,R,188.0,GBR,29.0,R,193.0,SRB,38.0,0
winston-salem,01/01/2016,Round of 32,Sousa J.,Lu Y.,291.1476377952756,131.63222632226322,R,185.0,POR,35.0,R,180.0,TPE,41.0,0
winston-salem,01/01/2016,Round of 32,Lorenzi P.,Fratangelo B.,296.35714285714283,550.0738636363636,R,183.0,ITA,43.0,R,183.0,USA,31.0,0
winston-salem,01/01/2016,Round of 32,Youzhny M.,Kuznetsov A.,117.95169578622816,217.70337078651684,R,183.0,RUS,42.0,R,185.0,RUS,33.0,0
winston-salem,01/01/2016,Round of 32,Delbonis F.,Robert S.,314.9251968503937,265.46666666666664,L,191.0,ARG,34.0,R,185.0,FRA,44.0,0
winston-salem,01/01/2016,Round of 32,Young D.,Baghdatis M.,241.04892966360856,230.0814639905549,L,183.0,USA,35.0,R,178.0,CYP,39.0,0
winston-salem,01/01/2016,Round of 32,Fritz T.,Verdasco F.,522.7215909090909,171.3889502762431,R,193.0,USA,27.0,L,185.0,ESP,41.0,0
winston-salem,01/01/2016,Round of 32,Struff J.,Busta P.,240.0226700251889,245.7686746987952,R,196.0,GER,34.0,R,188.0,ESP,33.0,0
winston-salem,01/01/2016,Round of 64,McGee J.,Bedene A.,491.356,330.8248337028825,R,183.0,IRL,37.0,R,183.0,GBR,35.0,0
winston-salem,01/01/2016,Round of 64,Ram R.,Edmund K.,273.93333333333334,313.89772727272725,R,193.0,USA,40.0,R,188.0,GBR,29.0,0
winston-salem,01/01/2016,Round of 64,Elias G.,Evans D.,415.0800711743772,455.78236397748594,R,183.0,POR,34.0,R,175.0,GBR,34.0,0
winston-salem,01/01/2016,Round of 64,Donskoy E.,Fratangelo B.,278.09716599190284,550.0738636363636,R,185.0,RUS,34.0,R,183.0,USA,31.0,0
winston-salem,01/01/2016,Round of 64,Tiafoe F.,Fritz T.,451.7386363636364,522.7215909090909,R,188.0,USA,26.0,R,193.0,USA,27.0,0
winston-salem,01/01/2016,Round of 64,Dzumhur D.,Garcia-Lopez G.,408.5658914728682,199.2625437572929,R,175.0,BIH,32.0,R,185.0,ESP,41.0,0
winston-salem,01/01/2016,Round of 64,Albot R.,Jaziri M.,428.43172690763055,423.5909694555113,R,175.0,MDA,35.0,R,185.0,TUN,40.0,0
winston-salem,01/01/2016,Round of 64,Marchenko I.,Lu Y.,221.70840787119857,131.63222632226322,R,185.0,UKR,37.0,R,180.0,TPE,41.0,0
winston-salem,01/01/2016,Round of 64,Nishioka Y.,Millman J.,352.4092526690391,447.4524271844661,L,170.0,JPN,29.0,R,183.0,AUS,35.0,0
winston-salem,01/01/2016,Round of 64,Mathieu P.,Robert S.,170.42372881355934,265.46666666666664,R,185.0,FRA,42.0,R,185.0,FRA,44.0,0
winston-salem,01/01/2016,Round of 64,Burgos V.,Rosol L.,411.2072463768116,370.0013793103448,R,170.0,DOM,44.0,R,196.0,CZE,39.0,0
winston-salem,01/01/2016,Round of 64,Kukushkin M.,Schwartzman D.,244.2694915254237,269.9688311688312,R,183.0,KAZ,37.0,R,170.0,ARG,32.0,0
winston-salem,01/01/2016,Round of 64,Seppi A.,Struff J.,183.51168224299064,240.0226700251889,R,191.0,ITA,40.0,R,196.0,GER,34.0,0
winston-salem,01/01/2016,Round of 64,Herbert P.,Young D.,281.3861111111111,241.04892966360856,R,188.0,FRA,33.0,L,183.0,USA,35.0,0
winston-salem,01/01/2016,Round of 64,Duckworth J.,Youzhny M.,458.9882903981265,117.95169578622816,R,183.0,AUS,32.0,R,183.0,RUS,42.0,0
winston-salem,01/01/2016,2nd Round Qualifying,Broady L.,Nishioka Y.,695.9772151898734,352.4092526690391,L,183.0,GBR,30.0,L,170.0,JPN,29.0,0
winston-salem,01/01/2016,2nd Round Qualifying,Berrer M.,McGee J.,268.7105538140021,491.356,L,193.0,GER,44.0,R,183.0,IRL,37.0,0
winston-salem,01/01/2016,1st Round Qualifying,Kubot L.,Nishioka Y.,259.929696969697,352.4092526690391,R,191.0,POL,42.0,L,170.0,JPN,29.0,0
winston-salem,01/01/2016,1st Round Qualifying,Spencer W.,Albot R.,600.4428571428572,428.43172690763055,U,183.0,USA,35.0,R,175.0,MDA,35.0,0
winston-salem,01/01/2016,1st Round Qualifying,Middelkoop M.,Berrer M.,522.6346153846154,268.7105538140021,R,191.0,NED,41.0,L,193.0,GER,44.0,0
winston-salem,01/01/2016,1st Round Qualifying,Mmoh M.,Duckworth J.,547.4176470588235,458.9882903981265,R,185.0,USA,26.0,R,183.0,AUS,32.0,0
winston-salem,01/01/2016,1st Round Qualifying,McDonald M.,McGee J.,483.2613065326633,491.356,U,178.0,USA,29.0,R,183.0,IRL,37.0,0
winston-salem,01/01/2016,1st Round Qualifying,Uspensky D.,Broady L.,1436.6892655367233,695.9772151898734,U,185.0,USA,28.0,L,183.0,GBR,30.0,0
us-open,01/01/2016,The Final,Djokovic N.,Wawrinka S.,69.33943661971831,132.31506849315068,R,188.0,SRB,37.0,R,183.0,SUI,39.0,0
us-open,01/01/2016,Semifinals,Monfils G.,Djokovic N.,107.9327731092437,69.33943661971831,R,193.0,FRA,38.0,R,188.0,SRB,37.0,0
us-open,01/01/2016,Semifinals,Nishikori K.,Wawrinka S.,173.07433628318583,132.31506849315068,R,178.0,JPN,35.0,R,183.0,SUI,39.0,0
us-open,01/01/2016,Quarterfinals,Tsonga J.,Djokovic N.,153.36737235367372,69.33943661971831,R,188.0,FRA,39.0,R,188.0,SRB,37.0,0
us-open,01/01/2016,Quarterfinals,Murray A.,Nishikori K.,84.75141242937853,173.07433628318583,R,191.0,GBR,37.0,R,178.0,JPN,35.0,0
us-open,01/01/2016,Quarterfinals,Potro J.,Wawrinka S.,186.1686746987952,132.31506849315068,R,198.0,ARG,36.0,R,183.0,SUI,39.0,0
us-open,01/01/2016,Quarterfinals,Pouille L.,Monfils G.,323.8456140350877,107.9327731092437,R,185.0,FRA,30.0,R,193.0,FRA,38.0,0
us-open,01/01/2016,Round of 16,Edmund K.,Djokovic N.,313.89772727272725,69.33943661971831,R,188.0,GBR,29.0,R,188.0,SRB,37.0,0
us-open,01/01/2016,Round of 16,Dimitrov G.,Murray A.,194.00207468879668,84.75141242937853,R,191.0,BUL,33.0,R,191.0,GBR,37.0,0
us-open,01/01/2016,Round of 16,Marchenko I.,Wawrinka S.,221.70840787119857,132.31506849315068,R,185.0,UKR,37.0,R,183.0,SUI,39.0,0
us-open,01/01/2016,Round of 16,Nadal R.,Pouille L.,62.32129514321295,323.8456140350877,L,185.0,ESP,38.0,R,185.0,FRA,30.0,0
us-open,01/01/2016,Round of 16,Karlovic I.,Nishikori K.,205.478515625,173.07433628318583,R,211.0,CRO,45.0,R,178.0,JPN,35.0,0
us-open,01/01/2016,Round of 16,Thiem D.,Potro J.,314.8264705882353,186.1686746987952,R,185.0,AUT,31.0,R,198.0,ARG,36.0,0
us-open,01/01/2016,Round of 16,Sock J.,Tsonga J.,246.1548556430446,153.36737235367372,R,191.0,USA,32.0,R,188.0,FRA,39.0,0
us-open,01/01/2016,Round of 16,Baghdatis M.,Monfils G.,230.0814639905549,107.9327731092437,R,178.0,CYP,39.0,R,193.0,FRA,38.0,0
us-open,01/01/2016,Round of 32,Youzhny M.,Djokovic N.,117.95169578622816,69.33943661971831,R,183.0,RUS,42.0,R,188.0,SRB,37.0,0
us-open,01/01/2016,Round of 32,Lorenzi P.,Murray A.,296.35714285714283,84.75141242937853,R,183.0,ITA,43.0,R,191.0,GBR,37.0,0
us-open,01/01/2016,Round of 32,Evans D.,Wawrinka S.,455.78236397748594,132.31506849315068,R,175.0,GBR,34.0,R,183.0,SUI,39.0,0
us-open,01/01/2016,Round of 32,Kuznetsov A.,Nadal R.,217.70337078651684,62.32129514321295,R,185.0,RUS,33.0,L,185.0,ESP,38.0,0
us-open,01/01/2016,Round of 32,Mahut N.,Nishikori K.,189.9094827586207,173.07433628318583,R,191.0,FRA,42.0,R,178.0,JPN,35.0,0
us-open,01/01/2016,Round of 32,Cilic M.,Sock J.,207.7559171597633,246.1548556430446,R,198.0,CRO,36.0,R,191.0,USA,32.0,0
