Round,player,opponent,player_hand,player_ht,player_age,opponent_hand,opponent_ht,opponent_age,win,player_rank,opponent_rank,is_player_home_country,is_opponent_home_country,year,month,day,dayofweek
Round of 32,Muller G.,Griekspoor T.,L,193.0,41.0,R,188.0,28.0,1,21.0,172.0,False,False,2017,1,1,6
Round of 32,Simon G.,Mahut N.,R,183.0,40.0,R,191.0,42.0,1,23.0,38.0,False,False,2017,1,1,6
2nd Round Qualifying,Copil M.,Struff J.,R,191.0,34.0,R,196.0,34.0,1,56.0,29.0,False,False,2017,1,1,6
2nd Round Qualifying,Bedene A.,Istomin D.,R,183.0,35.0,R,188.0,38.0,1,43.0,57.0,False,False,2017,1,1,6
2nd Round Qualifying,Donskoy E.,Gulbis E.,R,185.0,34.0,R,193.0,36.0,1,71.0,74.0,False,False,2017,1,1,6
1st Round Qualifying,Struff J.,Montanes A.,R,196.0,34.0,R,175.0,44.0,1,29.0,130.66702127659573,False,False,2017,1,1,6
1st Round Qualifying,Donskoy E.,Youzhny M.,R,185.0,34.0,R,183.0,42.0,1,71.0,57.0,False,False,2017,1,1,6
1st Round Qualifying,Herbert P.,Bemelmans R.,R,188.0,33.0,L,183.0,36.0,1,36.0,84.0,False,False,2017,1,1,6
1st Round Qualifying,Gulbis E.,Stakhovsky S.,R,193.0,36.0,R,193.0,38.0,1,74.0,96.0,False,False,2017,1,1,6
1st Round Qualifying,Bedene A.,Lootsma N.,R,183.0,35.0,R,193.0,30.0,1,43.0,829.8155339805825,False,False,2017,1,1,6
1st Round Qualifying,Copil M.,Kamke T.,R,191.0,34.0,R,178.0,38.0,1,56.0,123.0,False,False,2017,1,1,6
The Final,Sock J.,Raonic M.,R,191.0,32.0,R,196.0,34.0,1,8.0,3.0,True,False,2017,1,1,6
Semifinals,Raonic M.,Potro J.,R,196.0,34.0,R,198.0,36.0,1,3.0,4.0,False,False,2017,1,1,6
Semifinals,Sock J.,Young D.,R,191.0,32.0,L,183.0,35.0,1,8.0,42.0,True,True,2017,1,1,6
Quarterfinals,Raonic M.,Edmund K.,R,196.0,34.0,R,188.0,29.0,1,3.0,14.0,False,False,2017,1,1,6
Quarterfinals,Sock J.,Johnson S.,R,191.0,32.0,R,188.0,35.0,1,8.0,25.0,True,True,2017,1,1,6
Quarterfinals,Potro J.,Querrey S.,R,198.0,36.0,R,198.0,37.0,1,4.0,11.0,False,True,2017,1,1,6
Quarterfinals,Young D.,Darcis S.,L,183.0,35.0,R,178.0,40.0,1,42.0,38.0,True,False,2017,1,1,6
Round of 16,Raonic M.,Coric B.,R,196.0,34.0,R,185.0,28.0,1,3.0,12.0,False,False,2017,1,1,6
Round of 16,Sock J.,Garcia-Lopez G.,R,191.0,32.0,R,185.0,41.0,1,8.0,65.0,True,False,2017,1,1,6
Round of 16,Querrey S.,Donaldson J.,R,198.0,37.0,R,188.0,28.0,1,11.0,48.0,True,True,2017,1,1,6
Round of 16,Johnson S.,Nishioka Y.,R,188.0,35.0,L,170.0,29.0,1,25.0,48.0,True,False,2017,1,1,6
Round of 16,Potro J.,Dzumhur D.,R,198.0,36.0,R,175.0,32.0,1,4.0,23.0,False,False,2017,1,1,6
Round of 16,Edmund K.,Lu Y.,R,188.0,29.0,R,180.0,41.0,1,14.0,131.63222632226322,False,False,2017,1,1,6
Round of 16,Darcis S.,Basilashvili N.,R,178.0,40.0,R,185.0,32.0,1,38.0,16.0,False,False,2017,1,1,6
Round of 16,Young D.,Fritz T.,L,183.0,35.0,R,193.0,27.0,1,42.0,24.0,True,True,2017,1,1,6
Round of 32,Raonic M.,Smyczek T.,R,196.0,34.0,R,175.0,37.0,1,3.0,101.0,False,True,2017,1,1,6
Round of 32,Young D.,Karlovic I.,L,183.0,35.0,R,211.0,45.0,1,42.0,20.0,True,False,2017,1,1,6
Round of 32,Sock J.,Albot R.,R,191.0,32.0,R,175.0,35.0,1,8.0,39.0,True,False,2017,1,1,6
Round of 32,Querrey S.,Sela D.,R,198.0,37.0,R,175.0,39.0,1,11.0,67.0,True,False,2017,1,1,6
Round of 32,Johnson S.,Kozlov S.,R,188.0,35.0,R,183.0,26.0,1,25.0,115.0,True,True,2017,1,1,6
Round of 32,Darcis S.,Tomic B.,R,178.0,40.0,R,196.0,32.0,1,38.0,26.0,False,False,2017,1,1,6
Round of 32,Potro J.,Anderson K.,R,198.0,36.0,R,203.0,38.0,1,4.0,5.0,False,False,2017,1,1,6
Round of 32,Edmund K.,Mannarino A.,R,188.0,29.0,L,180.0,36.0,1,14.0,22.0,False,False,2017,1,1,6
Round of 32,Basilashvili N.,Haas T.,R,185.0,32.0,R,188.0,46.0,1,16.0,193.37522441651703,False,False,2017,1,1,6
Round of 32,Coric B.,Giraldo S.,R,185.0,28.0,R,188.0,37.0,1,12.0,90.0,False,False,2017,1,1,6
Round of 32,Donaldson J.,Kukushkin M.,R,188.0,28.0,R,183.0,37.0,1,48.0,40.0,True,False,2017,1,1,6
Round of 32,Dzumhur D.,Kravchuk K.,R,175.0,32.0,R,191.0,39.0,1,23.0,85.0,False,False,2017,1,1,6
Round of 32,Fritz T.,Santillan A.,R,193.0,27.0,R,180.0,27.0,1,24.0,163.0,True,False,2017,1,1,6
Round of 32,Garcia-Lopez G.,Brown D.,R,185.0,41.0,R,196.0,40.0,1,65.0,66.0,False,False,2017,1,1,6
Round of 32,Lu Y.,Fratangelo B.,R,180.0,41.0,R,183.0,31.0,1,131.63222632226322,106.0,False,True,2017,1,1,6
Round of 32,Nishioka Y.,Coppejans K.,L,170.0,29.0,R,180.0,30.0,1,48.0,154.0,False,False,2017,1,1,6
2nd Round Qualifying,Darcis S.,King D.,R,178.0,40.0,R,188.0,32.0,1,38.0,121.0,False,False,2017,1,1,6
2nd Round Qualifying,Coppejans K.,Chung H.,R,180.0,30.0,R,188.0,28.0,1,154.0,21.0,False,False,2017,1,1,6
2nd Round Qualifying,Smyczek T.,Pospisil V.,R,175.0,37.0,R,193.0,34.0,1,101.0,68.0,True,False,2017,1,1,6
2nd Round Qualifying,Santillan A.,Becker B.,R,180.0,27.0,R,178.0,43.0,1,163.0,126.0,False,False,2017,1,1,6
1st Round Qualifying,Darcis S.,Giron M.,R,178.0,40.0,R,180.0,31.0,1,38.0,90.0,False,True,2017,1,1,6
1st Round Qualifying,Santillan A.,Kamke T.,R,180.0,27.0,R,178.0,38.0,1,163.0,123.0,False,False,2017,1,1,6
1st Round Qualifying,Coppejans K.,Ram R.,R,180.0,30.0,R,193.0,40.0,1,154.0,137.0,False,True,2017,1,1,6
1st Round Qualifying,Smyczek T.,Polansky P.,R,175.0,37.0,R,183.0,36.0,1,101.0,110.0,True,False,2017,1,1,6
1st Round Qualifying,Becker B.,Bester P.,R,178.0,43.0,R,188.0,36.0,1,126.0,536.2541528239203,False,False,2017,1,1,6
1st Round Qualifying,King D.,Ymer E.,R,188.0,32.0,R,183.0,28.0,1,121.0,108.0,False,False,2017,1,1,6
The Final,Tsonga J.,Pouille L.,R,188.0,39.0,R,185.0,30.0,1,29.0,11.0,True,True,2017,1,1,6
Semifinals,Tsonga J.,Kyrgios N.,R,188.0,39.0,R,193.0,29.0,1,29.0,13.0,True,False,2017,1,1,6
Semifinals,Pouille L.,Gasquet R.,R,185.0,30.0,R,185.0,38.0,1,11.0,18.0,True,True,2017,1,1,6
Quarterfinals,Gasquet R.,Monfils G.,R,185.0,38.0,R,193.0,38.0,1,18.0,6.0,True,True,2017,1,1,6
Quarterfinals,Tsonga J.,Simon G.,R,188.0,39.0,R,183.0,40.0,1,29.0,23.0,True,True,2017,1,1,6
Quarterfinals,Kyrgios N.,Gombos N.,R,193.0,29.0,R,196.0,34.0,1,13.0,83.0,False,False,2017,1,1,6
Quarterfinals,Pouille L.,Medvedev D.,R,185.0,30.0,R,198.0,28.0,1,11.0,4.0,True,False,2017,1,1,6
Round of 16,Monfils G.,Stakhovsky S.,R,193.0,38.0,R,193.0,38.0,1,6.0,96.0,True,False,2017,1,1,6
Round of 16,Tsonga J.,Marchenko I.,R,188.0,39.0,R,185.0,37.0,1,29.0,74.0,True,False,2017,1,1,6
Round of 16,Kyrgios N.,Jaziri M.,R,193.0,29.0,R,185.0,40.0,1,13.0,42.0,False,False,2017,1,1,6
Round of 16,Pouille L.,Bedene A.,R,185.0,30.0,R,183.0,35.0,1,11.0,43.0,True,False,2017,1,1,6
Round of 16,Gasquet R.,Youzhny M.,R,185.0,38.0,R,183.0,42.0,1,18.0,57.0,True,False,2017,1,1,6
Round of 16,Simon G.,Benneteau J.,R,183.0,40.0,R,185.0,43.0,1,23.0,55.0,True,True,2017,1,1,6
Round of 16,Gombos N.,Mahut N.,R,196.0,34.0,R,191.0,42.0,1,83.0,38.0,False,True,2017,1,1,6
Round of 16,Medvedev D.,Struff J.,R,198.0,28.0,R,196.0,34.0,1,4.0,29.0,False,False,2017,1,1,6
Round of 32,Mahut N.,Zverev A.,R,191.0,42.0,R,198.0,27.0,1,38.0,3.0,True,False,2017,1,1,6
Round of 32,Gasquet R.,Haase R.,R,185.0,38.0,R,191.0,37.0,1,18.0,35.0,True,False,2017,1,1,6
Round of 32,Simon G.,Khachanov K.,R,183.0,40.0,R,198.0,28.0,1,23.0,8.0,True,False,2017,1,1,6
Round of 32,Medvedev D.,Paire B.,R,198.0,28.0,R,196.0,35.0,1,4.0,19.0,False,True,2017,1,1,6
Round of 32,Bedene A.,Mathieu P.,R,183.0,35.0,R,185.0,42.0,1,43.0,170.42372881355934,False,True,2017,1,1,6
Round of 32,Benneteau J.,Shapovalov D.,R,185.0,43.0,L,183.0,25.0,1,55.0,11.0,True,False,2017,1,1,6
Round of 32,Gombos N.,Donskoy E.,R,196.0,34.0,R,185.0,34.0,1,83.0,71.0,False,False,2017,1,1,6
Round of 32,Jaziri M.,Kuznetsov A.,R,185.0,40.0,R,185.0,33.0,1,42.0,217.70337078651684,False,False,2017,1,1,6
Round of 32,Marchenko I.,Rublev A.,R,185.0,37.0,R,188.0,27.0,1,74.0,8.0,False,False,2017,1,1,6
Round of 32,Stakhovsky S.,Vesely J.,R,193.0,38.0,L,198.0,31.0,1,96.0,46.0,False,False,2017,1,1,6
Round of 32,Struff J.,Chardy J.,R,196.0,34.0,R,188.0,37.0,1,29.0,35.0,False,True,2017,1,1,6
Round of 32,Youzhny M.,Tsitsipas S.,R,183.0,42.0,R,193.0,26.0,1,57.0,5.0,False,False,2017,1,1,6
2nd Round Qualifying,Stakhovsky S.,Fabbiano T.,R,193.0,38.0,R,173.0,35.0,1,96.0,70.0,False,False,2017,1,1,6
2nd Round Qualifying,Rublev A.,Montanes A.,R,188.0,27.0,R,175.0,44.0,1,8.0,130.66702127659573,False,False,2017,1,1,6
2nd Round Qualifying,Donskoy E.,Rosol L.,R,185.0,34.0,R,196.0,39.0,1,71.0,140.0,False,False,2017,1,1,6
2nd Round Qualifying,Gombos N.,Millot V.,R,196.0,34.0,L,173.0,38.0,1,83.0,148.0,False,True,2017,1,1,6
1st Round Qualifying,Rublev A.,Satral J.,R,188.0,27.0,R,188.0,34.0,1,8.0,820.4248826,False,False,2017,1,1,6
1st Round Qualifying,Donskoy E.,Hamou M.,R,185.0,34.0,R,185.0,29.0,1,71.0,287.0,False,True,2017,1,1,6
1st Round Qualifying,Fabbiano T.,Melzer J.,R,173.0,35.0,L,183.0,43.0,1,70.0,191.65349544072947,False,False,2017,1,1,6
1st Round Qualifying,Rosol L.,Eysseric J.,R,196.0,39.0,L,180.0,34.0,1,140.0,413.9183303,False,True,2017,1,1,6
1st Round Qualifying,Montanes A.,Fucsovics M.,R,175.0,44.0,R,188.0,32.0,1,130.66702127659573,31.0,False,False,2017,1,1,6
The Final,Thiem D.,Busta P.,R,185.0,31.0,R,188.0,33.0,1,3.0,15.0,False,False,2017,1,1,6
Semifinals,Thiem D.,Ramos-Vinolas A.,R,185.0,31.0,L,188.0,36.0,1,3.0,17.0,False,False,2017,1,1,6
Semifinals,Busta P.,Ruud C.,R,188.0,33.0,R,183.0,26.0,1,15.0,25.0,False,False,2017,1,1,6
Quarterfinals,Thiem D.,Schwartzman D.,R,185.0,31.0,R,170.0,32.0,1,3.0,9.0,False,False,2017,1,1,6
Quarterfinals,Busta P.,Dolgopolov A.,R,188.0,33.0,R,180.0,36.0,1,15.0,185.0,False,False,2017,1,1,6
Quarterfinals,Ramos-Vinolas A.,Kicker N.,L,188.0,36.0,R,178.0,32.0,1,17.0,84.0,False,False,2017,1,1,6
Quarterfinals,Ruud C.,Monteiro T.,R,183.0,26.0,L,183.0,30.0,1,25.0,74.0,False,True,2017,1,1,6
Round of 16,Thiem D.,Lajovic D.,R,185.0,31.0,R,183.0,34.0,1,3.0,23.0,False,False,2017,1,1,6
Round of 16,Busta P.,Burgos V.,R,188.0,33.0,R,170.0,44.0,1,15.0,411.2072463768116,False,False,2017,1,1,6
Round of 16,Ramos-Vinolas A.,Fognini F.,L,188.0,36.0,R,178.0,37.0,1,17.0,9.0,False,False,2017,1,1,6
Round of 16,Dolgopolov A.,Zeballos H.,R,180.0,36.0,L,188.0,39.0,1,185.0,49.0,False,False,2017,1,1,6
Round of 16,Kicker N.,Greef A.,R,178.0,32.0,R,183.0,32.0,1,84.0,202.0,False,False,2017,1,1,6
Round of 16,Monteiro T.,Bellucci T.,L,183.0,30.0,L,188.0,37.0,1,74.0,53.0,True,True,2017,1,1,6
Round of 16,Ruud C.,Baena R.,R,183.0,26.0,R,180.0,31.0,1,25.0,72.0,False,False,2017,1,1,6
Round of 16,Schwartzman D.,Delbonis F.,R,170.0,32.0,L,191.0,34.0,1,9.0,44.0,False,False,2017,1,1,6
Round of 32,Bellucci T.,Nishikori K.,L,188.0,37.0,R,178.0,35.0,1,53.0,4.0,True,False,2017,1,1,6
Round of 32,Thiem D.,Tipsarevic J.,R,185.0,31.0,R,180.0,40.0,1,3.0,58.0,False,False,2017,1,1,6
Round of 32,Greef A.,Cuevas P.,R,183.0,32.0,R,180.0,38.0,1,202.0,22.0,False,False,2017,1,1,6
Round of 32,Busta P.,Souza J.,R,188.0,33.0,R,193.0,36.0,1,15.0,129.0,False,True,2017,1,1,6
Round of 32,Ramos-Vinolas A.,Robert S.,L,188.0,36.0,R,185.0,44.0,1,17.0,53.0,False,False,2017,1,1,6
Round of 32,Dolgopolov A.,Ferrer D.,R,180.0,36.0,R,175.0,42.0,1,185.0,21.0,False,False,2017,1,1,6
Round of 32,Delbonis F.,Lorenzi P.,L,191.0,34.0,R,183.0,43.0,1,44.0,33.0,False,False,2017,1,1,6
Round of 32,Baena R.,Sousa J.,R,180.0,31.0,R,185.0,35.0,1,72.0,35.0,False,False,2017,1,1,6
Round of 32,Burgos V.,Pella G.,R,170.0,44.0,L,185.0,34.0,1,411.2072463768116,20.0,False,False,2017,1,1,6
Round of 32,Fognini F.,Robredo T.,R,178.0,37.0,R,180.0,42.0,1,9.0,93.10835913312694,False,False,2017,1,1,6
Round of 32,Kicker N.,Cecchinato M.,R,178.0,32.0,R,185.0,32.0,1,84.0,16.0,False,False,2017,1,1,6
Round of 32,Lajovic D.,Bagnis F.,R,183.0,34.0,L,183.0,34.0,1,23.0,55.0,False,False,2017,1,1,6
Round of 32,Monteiro T.,Elias G.,L,183.0,30.0,R,183.0,34.0,1,74.0,77.0,True,False,2017,1,1,6
Round of 32,Ruud C.,Silva R.,R,183.0,26.0,R,178.0,40.0,1,25.0,138.0,False,True,2017,1,1,6
Round of 32,Schwartzman D.,Olivo R.,R,170.0,32.0,R,180.0,32.0,1,9.0,79.0,False,False,2017,1,1,6
Round of 32,Zeballos H.,Berlocq C.,L,188.0,39.0,R,183.0,41.0,1,49.0,62.0,False,False,2017,1,1,6
2nd Round Qualifying,Greef A.,Burgos V.,R,183.0,32.0,R,170.0,44.0,1,202.0,411.2072463768116,False,False,2017,1,1,6
2nd Round Qualifying,Cecchinato M.,Daniel T.,R,185.0,32.0,R,191.0,31.0,1,16.0,69.0,False,False,2017,1,1,6
2nd Round Qualifying,Kicker N.,Andreozzi G.,R,178.0,32.0,R,183.0,33.0,1,84.0,70.0,False,False,2017,1,1,6
2nd Round Qualifying,Baena R.,Clezar G.,R,180.0,31.0,R,183.0,32.0,1,72.0,225.0,False,True,2017,1,1,6
1st Round Qualifying,Burgos V.,Hidalgo R.,R,170.0,44.0,R,183.0,46.0,1,411.2072463768116,193.3490759753593,False,False,2017,1,1,6
1st Round Qualifying,Daniel T.,Gaio F.,R,191.0,31.0,R,180.0,32.0,1,69.0,124.0,False,False,2017,1,1,6
1st Round Qualifying,Clezar G.,Kovalik J.,R,183.0,32.0,R,183.0,32.0,1,225.0,82.0,True,False,2017,1,1,6
1st Round Qualifying,Kicker N.,Garin C.,R,178.0,32.0,R,185.0,28.0,1,84.0,18.0,False,False,2017,1,1,6
1st Round Qualifying,Cecchinato M.,Giannessi A.,R,185.0,32.0,L,185.0,34.0,1,16.0,91.0,False,False,2017,1,1,6
1st Round Qualifying,Greef A.,Sorgi J.,R,183.0,32.0,R,188.0,31.0,1,202.0,787.4160206718346,False,True,2017,1,1,6
1st Round Qualifying,Andreozzi G.,Luz O.,R,183.0,33.0,R,180.0,26.0,1,70.0,544.0,False,True,2017,1,1,6
The Final,Querrey S.,Nadal R.,R,198.0,37.0,L,185.0,38.0,1,11.0,1.0,False,False,2017,1,1,6
Semifinals,Nadal R.,Cilic M.,L,185.0,38.0,R,198.0,36.0,1,1.0,3.0,False,False,2017,1,1,6
Semifinals,Querrey S.,Kyrgios N.,R,198.0,37.0,R,193.0,29.0,1,11.0,13.0,False,False,2017,1,1,6
Quarterfinals,Kyrgios N.,Djokovic N.,R,193.0,29.0,R,188.0,37.0,1,13.0,1.0,False,False,2017,1,1,6
Quarterfinals,Nadal R.,Nishioka Y.,L,185.0,38.0,L,170.0,29.0,1,1.0,48.0,False,False,2017,1,1,6
Quarterfinals,Cilic M.,Johnson S.,R,198.0,36.0,R,188.0,35.0,1,3.0,25.0,False,False,2017,1,1,6
Quarterfinals,Querrey S.,Thiem D.,R,198.0,37.0,R,185.0,31.0,1,11.0,3.0,False,False,2017,1,1,6
Round of 16,Djokovic N.,Potro J.,R,188.0,37.0,R,198.0,36.0,1,1.0,4.0,False,False,2017,1,1,6
Round of 16,Nadal R.,Lorenzi P.,L,185.0,38.0,R,183.0,43.0,1,1.0,33.0,False,False,2017,1,1,6
Round of 16,Cilic M.,Coric B.,R,198.0,36.0,R,185.0,28.0,1,3.0,12.0,False,False,2017,1,1,6
Round of 16,Thiem D.,Mannarino A.,R,185.0,31.0,L,180.0,36.0,1,3.0,22.0,False,False,2017,1,1,6
Round of 16,Querrey S.,Goffin D.,R,198.0,37.0,R,180.0,34.0,1,11.0,7.0,False,False,2017,1,1,6
Round of 16,Kyrgios N.,Young D.,R,193.0,29.0,L,183.0,35.0,1,13.0,42.0,False,False,2017,1,1,6
Round of 16,Johnson S.,Escobedo E.,R,188.0,35.0,R,185.0,28.0,1,25.0,69.0,False,False,2017,1,1,6
Round of 16,Nishioka Y.,Thompson J.,L,170.0,29.0,R,183.0,30.0,1,48.0,43.0,False,False,2017,1,1,6
Round of 32,Djokovic N.,Klizan M.,R,188.0,37.0,L,191.0,35.0,1,1.0,34.0,False,False,2017,1,1,6
Round of 32,Nadal R.,Zverev M.,L,185.0,38.0,L,191.0,37.0,1,1.0,26.0,False,False,2017,1,1,6
Round of 32,Cilic M.,Dolgopolov A.,R,198.0,36.0,R,180.0,36.0,1,3.0,185.0,False,False,2017,1,1,6
Round of 32,Thiem D.,Simon G.,R,185.0,31.0,R,183.0,40.0,1,3.0,23.0,False,False,2017,1,1,6
Round of 32,Goffin D.,Robert S.,R,180.0,34.0,R,185.0,44.0,1,7.0,53.0,False,False,2017,1,1,6
Round of 32,Kyrgios N.,Sela D.,R,193.0,29.0,R,175.0,39.0,1,13.0,67.0,False,False,2017,1,1,6
Round of 32,Nishioka Y.,Sock J.,L,170.0,29.0,R,191.0,32.0,1,48.0,8.0,False,False,2017,1,1,6
Round of 32,Johnson S.,Isner J.,R,188.0,35.0,R,208.0,39.0,1,25.0,9.0,False,False,2017,1,1,6
Round of 32,Coric B.,Gomez L.,R,185.0,28.0,L,178.0,29.0,1,12.0,492.0,False,True,2017,1,1,6
Round of 32,Potro J.,Tiafoe F.,R,198.0,36.0,R,188.0,26.0,1,4.0,29.0,False,False,2017,1,1,6
Round of 32,Escobedo E.,Kozlov S.,R,185.0,28.0,R,183.0,26.0,1,69.0,115.0,False,False,2017,1,1,6
Round of 32,Lorenzi P.,Lu Y.,R,183.0,43.0,R,180.0,41.0,1,33.0,131.63222632226322,False,False,2017,1,1,6
Round of 32,Mannarino A.,Fritz T.,L,180.0,36.0,R,193.0,27.0,1,22.0,24.0,False,False,2017,1,1,6
Round of 32,Querrey S.,Edmund K.,R,198.0,37.0,R,188.0,29.0,1,11.0,14.0,False,False,2017,1,1,6
Round of 32,Thompson J.,Lopez F.,R,183.0,30.0,L,185.0,43.0,1,43.0,25.0,False,False,2017,1,1,6
Round of 32,Young D.,Tomic B.,L,183.0,35.0,R,196.0,32.0,1,42.0,26.0,False,False,2017,1,1,6
2nd Round Qualifying,Nishioka Y.,Harrison R.,L,170.0,29.0,R,185.0,32.0,1,48.0,40.0,False,False,2017,1,1,6
2nd Round Qualifying,Fritz T.,Thompson J.,R,193.0,27.0,R,183.0,30.0,1,24.0,43.0,False,False,2017,1,1,6
2nd Round Qualifying,Tiafoe F.,Albot R.,R,188.0,26.0,R,175.0,35.0,1,29.0,39.0,False,False,2017,1,1,6
2nd Round Qualifying,Kozlov S.,Donaldson J.,R,183.0,26.0,R,188.0,28.0,1,115.0,48.0,False,False,2017,1,1,6
1st Round Qualifying,Harrison R.,Ebden M.,R,185.0,32.0,R,188.0,37.0,1,40.0,39.0,False,False,2017,1,1,6
1st Round Qualifying,Kozlov S.,Chung H.,R,183.0,26.0,R,188.0,28.0,1,115.0,21.0,False,False,2017,1,1,6
1st Round Qualifying,Albot R.,Giraldo S.,R,175.0,35.0,R,188.0,37.0,1,39.0,90.0,False,False,2017,1,1,6
1st Round Qualifying,Nishioka Y.,Kamke T.,L,170.0,29.0,R,178.0,38.0,1,48.0,123.0,False,False,2017,1,1,6
1st Round Qualifying,Fritz T.,Kravchuk K.,R,193.0,27.0,R,191.0,39.0,1,24.0,85.0,False,False,2017,1,1,6
1st Round Qualifying,Donaldson J.,Sanchez M.,R,188.0,28.0,R,183.0,33.0,1,48.0,624.0,False,True,2017,1,1,6
The Final,Murray A.,Verdasco F.,R,191.0,37.0,L,185.0,41.0,1,1.0,26.0,False,False,2017,1,1,6
Semifinals,Murray A.,Pouille L.,R,191.0,37.0,R,185.0,30.0,1,1.0,11.0,False,False,2017,1,1,6
Semifinals,Verdasco F.,Haase R.,L,185.0,41.0,R,191.0,37.0,1,26.0,35.0,False,False,2017,1,1,6
Quarterfinals,Murray A.,Kohlschreiber P.,R,191.0,37.0,R,178.0,41.0,1,1.0,22.0,False,False,2017,1,1,6
Quarterfinals,Verdasco F.,Monfils G.,L,185.0,41.0,R,193.0,38.0,1,26.0,6.0,False,False,2017,1,1,6
Quarterfinals,Pouille L.,Donskoy E.,R,185.0,30.0,R,185.0,34.0,1,11.0,71.0,False,False,2017,1,1,6
Quarterfinals,Haase R.,Dzumhur D.,R,191.0,37.0,R,175.0,32.0,1,35.0,23.0,False,False,2017,1,1,6
Round of 16,Murray A.,Garcia-Lopez G.,R,191.0,37.0,R,185.0,41.0,1,1.0,65.0,False,False,2017,1,1,6
Round of 16,Donskoy E.,Federer R.,R,185.0,34.0,R,185.0,43.0,1,71.0,1.0,False,False,2017,1,1,6
Round of 16,Monfils G.,Evans D.,R,193.0,38.0,R,175.0,34.0,1,6.0,28.0,False,False,2017,1,1,6
Round of 16,Haase R.,Berdych T.,R,191.0,37.0,R,196.0,39.0,1,35.0,10.0,False,False,2017,1,1,6
Round of 16,Verdasco F.,Agut R.,L,185.0,41.0,R,183.0,36.0,1,26.0,9.0,False,False,2017,1,1,6
Round of 16,Pouille L.,Copil M.,R,185.0,30.0,R,191.0,34.0,1,11.0,56.0,False,False,2017,1,1,6
Round of 16,Dzumhur D.,Granollers M.,R,175.0,32.0,R,191.0,38.0,1,23.0,36.0,False,False,2017,1,1,6
Round of 16,Kohlschreiber P.,Medvedev D.,R,178.0,41.0,R,198.0,28.0,1,22.0,4.0,False,False,2017,1,1,6
Round of 32,Murray A.,Jaziri M.,R,191.0,37.0,R,185.0,40.0,1,1.0,42.0,False,False,2017,1,1,6
Round of 32,Dzumhur D.,Wawrinka S.,R,175.0,32.0,R,183.0,39.0,1,23.0,3.0,False,False,2017,1,1,6
Round of 32,Federer R.,Paire B.,R,185.0,43.0,R,196.0,35.0,1,1.0,19.0,False,False,2017,1,1,6
Round of 32,Monfils G.,Safwat M.,R,193.0,38.0,R,183.0,34.0,1,6.0,131.0,False,False,2017,1,1,6
Round of 32,Berdych T.,Rosol L.,R,196.0,39.0,R,196.0,39.0,1,10.0,140.0,False,False,2017,1,1,6
Round of 32,Agut R.,Khachanov K.,R,183.0,36.0,R,198.0,28.0,1,9.0,8.0,False,False,2017,1,1,6
Round of 32,Pouille L.,Pavlasek A.,R,185.0,30.0,R,185.0,30.0,1,11.0,86.0,False,False,2017,1,1,6
Round of 32,Kohlschreiber P.,Muller G.,R,178.0,41.0,L,193.0,41.0,1,22.0,21.0,False,False,2017,1,1,6
Round of 32,Copil M.,Struff J.,R,191.0,34.0,R,196.0,34.0,1,56.0,29.0,False,False,2017,1,1,6
Round of 32,Donskoy E.,Youzhny M.,R,185.0,34.0,R,183.0,42.0,1,71.0,57.0,False,False,2017,1,1,6
Round of 32,Evans D.,Brown D.,R,175.0,34.0,R,196.0,40.0,1,28.0,66.0,False,False,2017,1,1,6
Round of 32,Garcia-Lopez G.,Troicki V.,R,185.0,41.0,R,193.0,38.0,1,65.0,29.0,False,False,2017,1,1,6
Round of 32,Granollers M.,Vesely J.,R,191.0,38.0,L,198.0,31.0,1,36.0,46.0,False,False,2017,1,1,6
Round of 32,Haase R.,Istomin D.,R,191.0,37.0,R,188.0,38.0,1,35.0,57.0,False,False,2017,1,1,6
Round of 32,Verdasco F.,Seppi A.,L,185.0,41.0,R,191.0,40.0,1,26.0,35.0,False,False,2017,1,1,6
2nd Round Qualifying,Istomin D.,Fucsovics M.,R,188.0,38.0,R,188.0,32.0,1,57.0,31.0,False,False,2017,1,1,6
2nd Round Qualifying,Copil M.,Seppi A.,R,191.0,34.0,R,191.0,40.0,1,56.0,35.0,False,False,2017,1,1,6
2nd Round Qualifying,Donskoy E.,McGee J.,R,185.0,34.0,R,183.0,37.0,1,71.0,491.356,False,False,2017,1,1,6
2nd Round Qualifying,Rosol L.,Millot V.,R,196.0,39.0,L,173.0,38.0,1,140.0,148.0,False,False,2017,1,1,6
1st Round Qualifying,Seppi A.,Satral J.,R,191.0,40.0,R,188.0,34.0,1,35.0,820.4248826,False,False,2017,1,1,6
1st Round Qualifying,McGee J.,Stakhovsky S.,R,183.0,37.0,R,193.0,38.0,1,491.356,96.0,False,False,2017,1,1,6
1st Round Qualifying,Millot V.,Rublev A.,L,173.0,38.0,R,188.0,27.0,1,148.0,8.0,False,False,2017,1,1,6
1st Round Qualifying,Donskoy E.,Gojowczyk P.,R,185.0,34.0,R,188.0,35.0,1,71.0,43.0,False,False,2017,1,1,6
1st Round Qualifying,Copil M.,Gunneswaran P.,R,191.0,34.0,L,188.0,35.0,1,56.0,84.0,False,False,2017,1,1,6
1st Round Qualifying,Fucsovics M.,Fabbiano T.,R,188.0,32.0,R,173.0,35.0,1,31.0,70.0,False,False,2017,1,1,6
1st Round Qualifying,Rosol L.,Dodig I.,R,196.0,39.0,R,183.0,39.0,1,140.0,170.0,False,False,2017,1,1,6
